City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,Rikitea,PF,-23.1203,-134.9692,78.22,74,100,17.02,Clear sky
1,Avarua,CK,-21.2078,-159.775,82.45,78,20,19.57,broken clouds
2,Bluff,NZ,-46.6,168.3333,52.81,84,100,5.46,Clear sky
3,East London,ZA,-33.0153,27.9116,67.14,82,0,10.36,Clear sky
4,Puerto Ayora,EC,-0.7393,-90.3518,75.54,93,7,4,few clouds
5,Morvi,IN,22.8167,70.8333,63.61,32,0,4.79,haze
6,Busselton,AU,-33.65,115.3333,101.05,33,49,14.79,Clear sky
7,Castro,BR,-24.7911,-50.0119,64.17,98,100,4.05,Clear sky
8,Innisfail,AU,-17.5333,146.0333,79.48,91,100,1.14,heavy intensity rain
9,Micheweni,TZ,-4.9667,39.8333,80.19,79,99,9.08,Clear sky
10,Zhezkazgan,KZ,47.8043,67.7144,-0.42,78,0,13.42,Clear sky
11,Padang,ID,-0.9492,100.3543,84.25,72,84,3.91,broken clouds
12,Kysyl-Syr,RU,63.8986,122.7617,-17.09,96,63,4.47,Clear sky
13,Hilo,US,19.7297,-155.09,74.93,81,100,9.22,Clear sky
14,Mataura,NZ,-46.1927,168.8643,52.48,99,100,2.26,few clouds
15,Lucapa,AO,-8.4192,20.7447,62.6,99,100,2.35,haze
16,Diego De Almagro,CL,-26.3667,-70.05,62.71,41,0,0.25,Clear sky
17,Yellowknife,CA,62.456,-114.3525,-28.44,75,0,5.75,Clear sky
18,Nagato,JP,34.3833,131.2,44.55,52,6,18.23,heavy intensity rain
19,Beloha,MG,-25.1667,45.05,75.33,80,5,11.52,Clear sky
20,Constitucion,CL,-35.3333,-72.4167,58.3,93,55,5.82,Clear sky
21,Ushuaia,AR,-54.8,-68.3,42.46,70,75,18.41,broken clouds
22,Axim,GH,4.8699,-2.2405,77.83,84,1,4,Clear sky
23,Rio Grande,BR,-32.035,-52.0986,70.95,86,100,8.66,Clear sky
24,Jatiroto,ID,-7.8833,111.1167,83.97,65,100,3.62,few clouds
25,Iralaya,HN,15,-83.2333,76.84,86,0,7.92,haze
26,Tiksi,RU,71.6872,128.8694,-11.81,100,100,6.02,Clear sky
27,Tasiilaq,GL,65.6145,-37.6368,12.36,58,83,5.75,Clear sky
28,Along,IN,28.1667,94.7667,64.6,48,29,1.05,heavy intensity rain
29,Lermontovka,RU,47.1453,134.3383,4.19,82,91,5.26,Clear sky
30,Yerbogachen,RU,61.2767,108.0108,9.93,94,100,5.03,Clear sky
31,Hermanus,ZA,-34.4187,19.2345,60.91,72,93,9.89,broken clouds
32,Mandera,KE,3.9366,41.867,76.46,36,88,7.16,Clear sky
33,Vaini,TO,-21.2,-175.2,86.16,79,75,10.36,Clear sky
34,Butaritari,KI,3.0707,172.7902,81.79,77,17,15.19,few clouds
35,Marystown,CA,47.1666,-55.1483,39.85,100,100,7,haze
36,Cayenne,GF,4.9333,-52.3333,79.09,90,75,1.01,Clear sky
37,Mahebourg,MU,-20.4081,57.7,81.25,94,75,20.71,Clear sky
38,Hofn,IS,64.2539,-15.2082,29.64,55,100,18.48,heavy intensity rain
39,Katsuura,JP,35.1333,140.3,46.42,74,100,9.95,Clear sky
40,Hobart,AU,-42.8794,147.3294,75.02,47,20,1.99,Clear sky
41,Seoul,KR,37.5683,126.9778,31.51,34,0,10.36,broken clouds
42,Hirado,JP,33.3597,129.5531,47.55,53,4,17.52,Clear sky
43,Montepuez,MZ,-13.1256,38.9997,69.71,95,100,3.47,Clear sky
44,Victoria,HK,22.2855,114.1577,62.26,73,63,1.99,few clouds
45,New Norfolk,AU,-42.7826,147.0587,74.66,35,3,3,haze
46,Macas,EC,-2.3167,-78.1167,68.56,95,96,1.28,Clear sky
47,Casma,CL,-41.0082,-73.1244,61.88,93,66,3.69,Clear sky
48,Upernavik,GL,72.7868,-56.1549,4.84,68,100,5.66,heavy intensity rain
49,Carnarvon,AU,-24.8667,113.6333,96.87,36,32,9.22,Clear sky
50,Mar Del Plata,AR,-38.0023,-57.5575,69.1,94,95,0,Clear sky
51,Luba,GQ,3.4568,8.5547,80.49,79,82,5.23,broken clouds
52,Dikson,RU,73.5069,80.5464,-8.03,95,100,4.81,Clear sky
53,Ryotsu,JP,38.0833,138.4333,35.56,69,100,5.73,Clear sky
54,Uong Bi,VN,21.0333,106.7833,60.78,59,100,2.57,few clouds
55,Qaanaaq,GL,77.484,-69.3632,-12.75,55,99,8.59,haze
56,Ixtapa,MX,20.7,-105.2,64.26,81,59,2.21,Clear sky
57,Bredasdorp,ZA,-34.5322,20.0403,58.32,77,100,3.44,Clear sky
58,Atuona,PF,-9.8,-139.0333,78.96,71,3,17.87,heavy intensity rain
59,Keti Bandar,PK,24.1447,67.4497,71.58,46,0,5.97,Clear sky
60,Bethel,US,41.3712,-73.414,49.51,93,100,6.91,Clear sky
61,Punta Arenas,CL,-53.15,-70.9167,42.91,61,75,10.36,broken clouds
62,Aykhal,RU,66,111.5,-17.7,100,100,2.59,Clear sky
63,Saint George,US,37.1041,-113.5841,40.24,32,0,3,Clear sky
64,Arraial Do Cabo,BR,-22.9661,-42.0278,75.45,91,100,7.83,few clouds
65,El Fuerte,MX,26.4189,-108.6194,60.1,27,0,2.68,haze
66,Hithadhoo,MV,-0.6,73.0833,81.73,74,100,10.11,Clear sky
67,Sorland,NO,67.667,12.6934,24.46,91,100,29.21,Clear sky
68,Talnakh,RU,69.4865,88.3972,-13.67,99,78,7.09,heavy intensity rain
69,Severo-Kurilsk,RU,50.6789,156.125,30.94,88,100,10.27,Clear sky
70,Aranos,NA,-24.1333,19.1167,72.95,41,80,9.95,Clear sky
71,Xingyi,CN,24.1877,102.817,57.54,50,18,6.64,broken clouds
72,Barrow,US,71.2906,-156.7887,-25.58,91,100,0,Clear sky
73,Fortuna,US,40.5982,-124.1573,46.18,91,0,0,Clear sky
74,Narsaq,GL,60.9167,-46.05,25.02,96,100,9.31,few clouds
75,Cherskiy,RU,68.75,161.3,-30.35,99,13,2.53,haze
76,Longyearbyen,SJ,78.2186,15.6401,15.64,73,75,6.91,Clear sky
77,Nikolskoye,RU,59.7035,30.7861,-0.09,100,100,2.84,Clear sky
78,Kavieng,PG,-2.5744,150.7967,83.73,71,64,6.93,heavy intensity rain
79,Mount Gambier,AU,-37.8333,140.7667,73.31,38,75,6.91,Clear sky
80,Georgetown,MY,5.4112,100.3354,89.53,74,20,3,Clear sky
81,Cape Town,ZA,-33.9258,18.4232,61.88,72,0,3,broken clouds
82,Torbay,CA,47.6666,-52.7314,38.75,90,100,24.16,Clear sky
83,Ajdabiya,LY,30.7554,20.2263,53.06,60,43,16.04,Clear sky
84,Chimore,BO,-16.9833,-65.1333,71.73,99,100,1.83,few clouds
85,Ambo,PE,-10.1308,-76.2047,58.89,94,98,1.68,haze
86,La Oroya,PE,-11.5189,-75.8994,46.18,82,100,3.87,Clear sky
87,Great Falls,US,47.5002,-111.3008,19.92,88,0,5.75,Clear sky
88,Hualmay,PE,-11.0964,-77.6139,70.32,83,86,8.23,heavy intensity rain
89,Moron,AR,-34.6534,-58.6198,73.15,91,1,5.06,Clear sky
90,Dunedin,NZ,-45.8742,170.5036,50.72,96,100,5.5,Clear sky
91,Quanzhou,CN,24.9139,118.5858,56.16,79,100,8.61,broken clouds
92,Lebu,CL,-37.6167,-73.65,59.38,93,11,13.18,Clear sky
93,Ponta Delgada,PT,37.7333,-25.6667,60.49,72,20,12.66,Clear sky
94,Isiro,CD,2.7739,27.616,63.93,54,87,3.2,few clouds
95,Clarksville,US,36.5298,-87.3595,33.19,90,100,1.01,haze
96,Pangnirtung,CA,66.1451,-65.7125,-14.55,99,100,2.95,Clear sky
97,Sayyan,YE,15.1718,44.3244,49.62,31,1,1.5,Clear sky
98,Aklavik,CA,68.2191,-135.0107,-24.88,98,17,7.34,heavy intensity rain
99,Murmashi,RU,68.8154,32.8115,-1.59,84,75,0,Clear sky
100,Chupa,RU,66.27,33.0549,-5.21,100,99,0.65,Clear sky
101,Kununurra,AU,-15.7667,128.7333,89.58,70,40,9.22,broken clouds
102,Araouane,ML,18.9048,-3.5265,61.72,13,0,10.92,Clear sky
103,Gat,IL,31.61,34.7642,52.39,1,9,13.67,Clear sky
104,Puli,TW,23.9664,120.9695,63.86,71,65,3.65,few clouds
105,Albany,US,42.6001,-73.9662,37.47,91,100,3,haze
106,Clyde River,CA,70.4692,-68.5914,-7.37,84,100,34.52,Clear sky
107,Luchenza,MW,-16.0069,35.3095,69.1,87,70,3.98,Clear sky
108,Svetlaya,RU,46.5389,138.3297,17.55,52,8,2.71,heavy intensity rain
109,Nanortalik,GL,60.1432,-45.2371,26.35,94,100,15.73,Clear sky
110,Sinnamary,GF,5.3833,-52.95,76.26,90,99,10.38,Clear sky
111,Neyshabur,IR,36.2133,58.7958,42.96,35,100,1.43,broken clouds
112,Sechura,PE,-5.5569,-80.8222,71.42,80,76,11.3,Clear sky
113,Constantine,DZ,36.365,6.6147,36.81,60,0,1.14,Clear sky
114,Paamiut,GL,61.994,-49.6678,22.66,72,100,35.05,few clouds
115,Altus,US,34.6381,-99.334,19.47,81,100,1.99,haze
116,Ribeira Grande,PT,38.5167,-28.7,58.44,75,100,18.05,Clear sky
117,Khatanga,RU,71.9667,102.5,-31.99,100,90,4.36,Clear sky
118,Derzhavinsk,KZ,51.1,66.3167,6.19,80,75,7.07,heavy intensity rain
119,Bontoc,PH,17.0899,120.978,79.84,59,37,2.98,Clear sky
120,Zhaotong,CN,27.3167,103.7167,34.68,76,99,2.8,Clear sky
121,Kapaa,US,22.0752,-159.319,75.52,67,0,1.99,broken clouds
122,Ilulissat,GL,69.2167,-51.1,23.02,50,100,11.5,Clear sky
123,Sioux Lookout,CA,50.1001,-91.917,-9.02,76,75,2.3,Clear sky
124,Waingapu,ID,-9.6567,120.2641,87.78,64,53,14,few clouds
125,Hay River,CA,60.8156,-115.7999,-25.64,75,20,5.75,haze
126,Majene,ID,-3.5403,118.9707,85.55,61,77,5.7,Clear sky
127,Faya,SA,18.3851,42.4509,51.91,52,5,3.06,Clear sky
128,Ponta Do Sol,PT,32.6667,-17.1,67.01,66,19,3.53,heavy intensity rain
129,Vestmannaeyjar,IS,63.4427,-20.2734,28.06,70,32,32.3,Clear sky
130,Bouna,CI,9.2667,-3,67.46,13,0,5.37,Clear sky
131,Inirida,CO,3.8653,-67.9239,72.43,92,48,1.34,broken clouds
132,Souillac,MU,-20.5167,57.5167,81.36,94,75,20.71,Clear sky
133,Mecca,SA,21.4267,39.8261,70.12,88,44,5.14,Clear sky
134,Port Elizabeth,ZA,-33.918,25.5701,66.49,77,0,12.66,few clouds
135,Vostok,RU,46.4856,135.8833,2.3,84,99,6.04,haze
136,Brae,GB,60.3964,-1.353,37.31,71,83,35.84,Clear sky
137,Oranjemund,NA,-28.55,16.4333,63.23,82,3,19.75,Clear sky
138,Codrington,AU,-38.2667,141.9667,68,59,71,16.15,heavy intensity rain
139,Rudbar,AF,30.15,62.6,51.76,29,0,2.06,Clear sky
140,Copiapo,CL,-27.3667,-70.3333,65.48,64,0,1.61,Clear sky
141,Belyy Yar,RU,53.6039,91.3903,-14.91,76,40,2.24,broken clouds
142,Bin Qirdan,TN,33.1378,11.2197,50.67,74,2,9.42,Clear sky
143,Tuktoyaktuk,CA,69.4541,-133.0374,-23.8,76,75,8.05,Clear sky
144,Ahuimanu,US,21.4447,-157.8378,80.31,64,20,3,few clouds
145,Esso,RU,55.9333,158.7,16.52,92,100,0.49,haze
146,Port Hawkesbury,CA,45.6169,-61.3485,39.9,98,100,3,Clear sky
147,Barreirinhas,BR,-2.7469,-42.8264,76.42,91,90,7.23,Clear sky
148,Sainte-Marie,RE,-20.8968,55.5496,80.73,89,100,13.8,heavy intensity rain
149,Veraval,IN,20.9,70.3667,67.89,37,10,3.62,Clear sky
150,Port Macquarie,AU,-31.4333,152.9167,75.88,60,55,18.61,Clear sky
151,Atasu,KZ,48.6814,71.6433,4.35,80,0,5.64,broken clouds
152,Palu,ID,-0.8917,119.8707,88.5,57,100,4.43,Clear sky
153,San Patricio,US,28.017,-97.5169,35.83,75,74,16.15,Clear sky
154,Lavrentiya,RU,65.5833,-171,1.96,55,0,22.73,few clouds
155,Libreville,GA,0.3925,9.4537,78.48,79,96,4.74,haze
156,Port Hardy,CA,50.6996,-127.4199,46.76,93,75,13.8,Clear sky
157,Tuatapere,NZ,-46.1333,167.6833,52.83,91,100,4.23,Clear sky
158,Alkhan-Churt,RU,43.35,44.78,29.66,71,100,3.18,heavy intensity rain
159,Karratha,AU,-20.7377,116.8463,93.97,41,61,11.41,Clear sky
160,Watervliet,US,42.7301,-73.7012,40.96,93,100,1.99,Clear sky
161,Quimper,FR,48,-4.1,50.61,93,75,4.61,broken clouds
162,Gizo,SB,-8.103,156.8419,82.33,75,100,9.15,Clear sky
163,Vardo,NO,70.3705,31.1107,14.2,64,100,14.14,Clear sky
164,Creel,MX,27.75,-107.6333,24.04,94,6,1.92,few clouds
165,Fort Smith,US,35.3859,-94.3986,23.88,83,100,1.99,haze
166,Mareeba,AU,-17,145.4333,84.92,92,100,4.07,Clear sky
167,Jamestown,US,42.097,-79.2353,22.08,69,100,5.01,Clear sky
168,Maralal,KE,1.0968,36.698,58.82,68,100,5.46,heavy intensity rain
169,Saint-Augustin,CA,51.226,-58.6502,5.31,74,100,13.98,Clear sky
170,Port Alfred,ZA,-33.5906,26.891,69.84,75,98,15.48,Clear sky
171,Palmer,US,42.1584,-72.3287,47.46,88,100,5.75,broken clouds
172,Ruston,US,32.5232,-92.6379,31.69,93,100,9.53,Clear sky
173,Bambous Virieux,MU,-20.3428,57.7575,81.21,94,75,20.71,Clear sky
174,Kodiak,US,57.79,-152.4072,38.71,81,100,17.27,few clouds
175,Mehamn,NO,71.0357,27.8492,18.09,84,85,12.44,haze
176,Nantucket,US,41.2835,-70.0995,51.26,94,100,14.97,Clear sky
177,Lasa,IT,46.6166,10.7002,36.86,64,28,3.09,Clear sky
178,Porto Novo,BJ,6.4965,2.6036,75.79,88,0,2.21,heavy intensity rain
179,Asfi,MA,32.2994,-9.2372,63.55,46,100,11.3,Clear sky
180,Banda Aceh,ID,5.5577,95.3222,85.24,63,52,9.8,Clear sky
181,Katherine,AU,-14.4667,132.2667,89.92,58,93,5.75,broken clouds
182,Bara,NG,10.3744,10.7288,60.82,21,38,8.43,Clear sky
183,Tazovskiy,RU,67.4667,78.7,-1.19,99,99,6.04,Clear sky
184,Cidreira,BR,-30.1811,-50.2056,75.52,90,88,20.33,few clouds
185,Nemuro,JP,43.3236,145.575,25.23,59,43,14.16,haze
186,Saint-Philippe,RE,-21.3585,55.7679,80.15,92,100,32.3,Clear sky
187,Fukue,JP,32.6881,128.8419,44.96,49,75,11.5,Clear sky
188,Kampene,CD,-3.6,26.6667,66.04,100,100,2.1,heavy intensity rain
189,Thompson,CA,55.7435,-97.8558,-20.04,69,0,5.75,Clear sky
190,Dali,CN,25.7,100.1833,53.15,46,5,3.78,Clear sky
191,Whitianga,NZ,-36.8333,175.7,73.63,71,9,9.86,broken clouds
192,Ayan,RU,56.45,138.1667,-0.85,66,97,14.79,Clear sky
193,Ishigaki,JP,24.3448,124.1572,64.53,94,75,21.85,Clear sky
194,Floro,NO,61.5996,5.0328,39.16,87,100,16.11,few clouds
195,Imbituba,BR,-28.24,-48.6703,78.69,93,15,14.32,haze
196,Fort Dodge,US,42.4975,-94.168,-1.25,77,0,0,Clear sky
197,Outlook,CA,51.5001,-107.0513,-14.24,100,91,4.41,Clear sky
198,Vilhena,BR,-12.7406,-60.1458,67.95,98,99,2.71,heavy intensity rain
199,Lexington,US,37.9887,-84.4777,32.34,86,100,13.8,Clear sky
200,Grand Gaube,MU,-20.0064,57.6608,81.37,83,100,11.99,Clear sky
201,Chardara,KZ,41.2547,67.9692,40.51,40,4,8.63,broken clouds
202,Rock Springs,US,41.5875,-109.2029,14.05,65,0,11.99,Clear sky
203,Flinders,AU,-34.5833,150.8552,76.37,58,77,17.27,Clear sky
204,Tarko-Sale,RU,64.9225,77.785,12.94,96,100,8.34,few clouds
205,Chuy,UY,-33.6971,-53.4616,70.92,95,100,6.29,haze
206,Viedma,AR,-40.8135,-62.9967,69.33,55,31,6.91,Clear sky
207,Chokurdakh,RU,70.6333,147.9167,-27.42,100,61,0.31,Clear sky
208,Bengkulu,ID,-3.8004,102.2655,80.4,76,97,2.73,heavy intensity rain
209,Pevek,RU,69.7008,170.3133,-20.11,100,26,2.93,Clear sky
210,Catuday,PH,16.2923,119.8062,80.65,67,9,8.1,Clear sky
211,Ustye,RU,59.6304,39.736,-5.19,100,100,2.04,broken clouds
212,Vila Velha,BR,-20.3297,-40.2925,75.15,95,40,6.91,Clear sky
213,Chulman,RU,56.8479,124.9104,-7.74,94,100,10.45,Clear sky
214,Laramie,US,41.3114,-105.5911,11.95,56,0,6.91,few clouds
215,Szigetvar,HU,46.0486,17.8055,37.33,76,100,4.92,haze
216,Luderitz,NA,-26.6481,15.1594,68.18,70,2,15.05,Clear sky
217,Finschhafen,PG,-6.6024,147.8681,86.61,68,98,6.8,Clear sky
218,Bacolod,PH,10.6667,122.95,82.24,69,93,12.5,heavy intensity rain
219,Navoi,UZ,40.0844,65.3792,38.68,52,13,16.11,Clear sky
220,Okhotsk,RU,59.3833,143.3,10.81,74,83,14.92,Clear sky
221,Vorotynets,RU,56.0603,45.8633,17.22,91,100,9.04,broken clouds
222,Ukiah,US,39.1502,-123.2078,51.37,77,0,0,Clear sky
223,Kruisfontein,ZA,-34.0033,24.7314,63.88,75,79,9.17,Clear sky
224,Esperance,AU,-33.8667,121.9,85.84,47,4,11.77,few clouds
225,Yumen,CN,40.2833,97.2,19.2,28,89,13.89,haze
226,Hovd,MN,48.0056,91.6419,-2.54,76,20,1.59,Clear sky
227,Shelburne,CA,44.0787,-80.2041,10.85,89,100,11.25,Clear sky
228,Woodward,US,36.4337,-99.3904,15.73,89,100,5.75,heavy intensity rain
229,Santa Cruz,BO,-17.8,-63.1667,74.66,94,40,6.91,Clear sky
230,Ribas Do Rio Pardo,BR,-20.4431,-53.7592,73.92,92,100,3.96,Clear sky
231,Gwadar,PK,25.1216,62.3254,68.97,37,0,7.14,broken clouds
232,Daru,PG,-9.0763,143.2092,89.19,59,100,10.04,Clear sky
233,Provideniya,RU,64.3833,-173.3,1.99,59,6,22.08,Clear sky
234,Cefalu,IT,38.0386,14.0229,54.54,36,47,1.99,few clouds
235,Humberto De Campos,BR,-2.5983,-43.4611,75.72,92,68,6.98,haze
236,San Pedro Carcha,GT,15.4833,-90.2667,61,93,58,2.91,Clear sky
237,Xining,CN,36.6167,101.7667,17.64,45,98,2.68,Clear sky
238,Raudeberg,NO,61.9875,5.1352,38.07,94,100,8.01,heavy intensity rain
239,Impfondo,CG,1.6381,18.0667,66.04,60,90,2.24,Clear sky
240,Carbonia,IT,39.1672,8.5222,46.99,71,11,2.75,Clear sky
241,Nioro,GM,13.35,-15.75,73.15,22,0,3.94,broken clouds
242,Bud,US,39.447,-86.1758,21.85,92,100,15.23,Clear sky
243,Bathsheba,BB,13.2167,-59.5167,75.81,73,20,11.5,Clear sky
244,Vilyuysk,RU,63.7553,121.6247,-16.24,96,80,4.18,few clouds
245,Trincomalee,LK,8.5711,81.2335,77.41,69,3,4.38,haze
246,Sabha,LY,27.0377,14.4283,45.61,70,0,8.86,Clear sky
247,Pochutla,MX,15.7432,-96.4661,74.82,73,0,3.6,Clear sky
248,Youghal,IE,51.95,-7.8506,40.21,97,100,12.5,heavy intensity rain
249,Severnyy,RU,50.677,36.5532,26.64,93,100,6.71,Clear sky
250,Atambua,ID,-9.1061,124.8925,80.29,75,61,7.47,Clear sky
251,Salalah,OM,17.0151,54.0924,72.77,33,4,7.78,broken clouds
252,Taoudenni,ML,22.6783,-3.9836,60.64,21,27,8.97,Clear sky
253,At-Bashi,KG,41.1702,75.8106,3.09,77,32,1.79,Clear sky
254,Husavik,IS,66.0449,-17.3389,22.91,81,100,15.97,few clouds
255,Haines Junction,CA,60.7522,-137.5108,-2.25,78,100,1.14,haze
256,Sampit,ID,-2.5333,112.95,83.44,77,100,2.77,Clear sky
257,Elur,IN,10.0667,76.2833,80.56,78,24,0,Clear sky
258,Kamina,CD,-8.7386,24.9906,62.31,98,100,2.73,heavy intensity rain
259,Moussoro,TD,13.6408,16.4901,58.59,23,11,14.2,Clear sky
260,Oranjestad,AW,12.524,-70.027,80.55,78,20,17.27,Clear sky
261,Lubango,AO,-14.9172,13.4925,57.74,57,27,1.88,broken clouds
262,Vasai,IN,19.47,72.8,77,53,98,3.11,Clear sky
263,Milos,GR,36.75,24.4333,50.54,56,57,35.23,Clear sky
264,Shubarkuduk,KZ,49.1447,56.4872,22.44,80,100,16.75,few clouds
265,Tambura,SS,5.6,27.4667,72.07,34,99,2.98,haze
266,Mormugao,IN,15.4,73.8,72.66,88,40,4.61,Clear sky
267,Crewe,GB,53.0979,-2.4416,43.56,93,100,5.99,Clear sky
268,Waipawa,NZ,-41.4122,175.5153,72.23,44,94,5.68,heavy intensity rain
269,Skibbereen,IE,51.55,-9.2667,41.11,74,77,15.26,Clear sky
270,Puerto Ayacucho,VE,5.6639,-67.6236,75.74,80,54,3.56,Clear sky
271,Ushibuka,JP,32.1906,130.0228,47.1,49,12,17.85,broken clouds
272,Yinchuan,CN,38.4681,106.2731,21.78,29,0,2.8,Clear sky
273,Acarau,BR,-2.8856,-40.12,77.85,86,64,10.71,Clear sky
274,Krasnoselkup,RU,65.7,82.4667,8.78,96,98,7.54,few clouds
275,Prince Rupert,CA,54.3161,-130.3201,44.69,93,100,13.8,haze
276,Westport,US,41.1415,-73.3579,51.19,97,100,1.01,Clear sky
277,Kachkanar,RU,58.7,59.4948,11.59,97,100,3.36,Clear sky
278,Zhangye,CN,38.9342,100.4517,24.46,32,83,1.34,heavy intensity rain
279,Mariestad,SE,58.7097,13.8237,38.5,99,100,11.25,Clear sky
280,Itarema,BR,-2.9248,-39.9167,77.58,87,79,10.07,Clear sky
281,Cabo San Lucas,MX,22.8909,-109.9124,67.51,56,34,5.64,broken clouds
282,Puerto Escondido,MX,15.85,-97.0667,76.03,73,0,5.75,Clear sky
283,Miyako,JP,39.6367,141.9525,35.06,46,91,7.94,Clear sky
284,Kaitangata,NZ,-46.2817,169.8464,49.35,95,100,2.98,few clouds
285,Zhashkiv,UA,49.2454,30.1102,13.96,96,53,7.2,haze
286,Maputo,MZ,-25.9653,32.5892,80.28,86,75,8.05,Clear sky
287,Storsteinnes,NO,69.2408,19.2344,21.2,84,100,13.15,Clear sky
288,Tobermory,CA,45.2501,-81.6665,0.3,84,100,20.13,heavy intensity rain
289,Dong Xoai,VN,11.5333,106.9167,92.52,42,32,1.28,Clear sky
290,Najran,SA,17.4924,44.1277,52.45,32,6,5.7,Clear sky
291,Westerland,DE,54.9079,8.3033,43.18,100,100,17.27,broken clouds
292,Olafsvik,IS,64.8945,-23.7142,27.55,74,93,25.86,Clear sky
293,San Joaquin,US,37.9333,-121.3011,50.63,57,0,0,Clear sky
294,Barreiros,BR,-8.8183,-35.1864,77.14,78,97,6.22,few clouds
295,Faanui,PF,-16.4833,-151.75,81.32,71,2,15.26,haze
296,Kerchevskiy,RU,59.946,56.2884,-2.29,100,100,1.9,Clear sky
297,Nyurba,RU,63.2842,118.3319,-17.91,97,89,2.91,Clear sky
298,Maua,BR,-23.6678,-46.4614,71.37,91,99,3.53,heavy intensity rain
299,Abnub,EG,27.2696,31.1511,50.16,54,3,13.09,Clear sky
300,Olinda,BR,-8.0089,-34.8553,82.13,69,40,8.05,Clear sky
301,Dovers,VC,12.8833,-61.1833,78.13,68,5,17.65,broken clouds
302,Sorkjosen,NO,69.8,20.9333,11.7,82,79,22.46,Clear sky
303,Buraydah,SA,26.326,43.975,64.85,67,4,10.09,Clear sky
304,Aquiraz,BR,-3.9014,-38.3911,82.49,87,98,7.63,few clouds
305,Cairns,AU,-16.9167,145.7667,89.55,55,100,2.3,haze
306,Beni Mazar,EG,28.4962,30.8029,49.69,51,4,13.13,Clear sky
307,Coihaique,CL,-45.5752,-72.0662,56.01,76,20,3.44,Clear sky
308,Lagoa,PT,39.05,-27.9833,57.67,76,100,11.3,heavy intensity rain
309,Kahului,US,20.8947,-156.47,79.86,71,12,8.99,Clear sky
310,Margate,GB,51.3813,1.3862,49.96,86,98,22.17,Clear sky
311,Villablino,ES,42.9393,-6.3194,41.5,99,98,1.95,broken clouds
312,Pompeu,BR,-19.2244,-44.9353,67.01,91,48,1.81,Clear sky
313,Port Augusta,AU,-32.5,137.7667,85.71,27,0,11.54,Clear sky
314,Hamilton,US,39.1834,-84.5333,24.64,91,100,4,few clouds
315,Buala,SB,-8.145,159.5921,78.64,88,100,6.22,haze
316,Namatanai,PG,-3.6667,152.4333,84.43,69,76,10.2,Clear sky
317,Tabas,IR,33.5959,56.9244,48.25,28,26,2.62,Clear sky
318,Kifri,IQ,34.6959,44.9661,50.59,64,85,3.65,heavy intensity rain
319,College,US,64.8569,-147.8028,2.86,54,40,9.22,Clear sky
320,Soyo,AO,-6.1349,12.3689,76.71,76,96,3.22,Clear sky
321,Jiaohe,CN,43.7286,127.3447,7.47,81,100,4.63,broken clouds
322,Mitu,CO,1.1983,-70.1733,70.93,99,69,0.54,Clear sky
323,Vallentuna,SE,59.5344,18.0776,36.18,93,100,5.99,Clear sky
324,Coquimbo,CL,-29.9533,-71.3436,64.13,82,20,3.44,few clouds
325,Adrar,MR,20.5022,-10.0711,59.36,22,0,9.95,haze
326,Miami,US,25.7743,-80.1937,75.02,84,2,4,Clear sky
327,Leningradskiy,RU,69.3833,178.4167,-10.32,83,3,7.58,Clear sky
328,Menongue,AO,-14.6585,17.691,61.18,95,100,3.31,heavy intensity rain
329,Saskylakh,RU,71.9167,114.0833,-14.08,98,100,2.1,Clear sky
330,Yar-Sale,RU,66.8333,70.8333,-2.09,98,98,4.79,Clear sky
331,Plettenberg Bay,ZA,-34.0527,23.3716,63.07,82,100,4.72,broken clouds
332,Galich,RU,58.3797,42.3475,5.23,99,94,2.19,Clear sky
333,Fairbanks,US,64.8378,-147.7164,0.48,54,0,8.05,Clear sky
334,Cabra,ES,37.4725,-4.4421,38.5,62,22,0.83,few clouds
335,Caravelas,BR,-17.7125,-39.2481,76.03,91,98,3.98,haze
336,Shanhetun,CN,44.7,127.2,6.12,82,100,8.25,Clear sky
337,Kavaratti,IN,10.5669,72.642,79.18,65,5,9.08,Clear sky
338,Gravdal,NO,68.1214,13.5031,25.02,69,100,25.05,heavy intensity rain
339,Muyezerskiy,RU,63.9333,31.65,-7.04,100,88,2.13,Clear sky
340,Evensk,RU,61.95,159.2333,15.57,46,31,23.58,Clear sky
341,Bosaso,SO,11.2842,49.1816,72.19,69,5,3.06,broken clouds
342,Yulara,AU,-25.2406,130.9889,80.44,26,88,14.97,Clear sky
343,Sao Joao Da Barra,BR,-21.6403,-41.0511,73.27,98,98,5.57,Clear sky
344,Locri,IT,38.2414,16.2623,50.83,75,68,8.43,few clouds
345,Airai,TL,-8.9266,125.4092,73.83,61,78,5.08,haze
346,Mandurah,AU,-32.55,115.7,102.22,34,54,11.83,Clear sky
347,Liku,ID,-0.7275,119.8922,86.94,59,100,4.25,Clear sky
348,Bayji,IQ,34.9311,43.487,50.23,45,50,8.48,heavy intensity rain
349,Broken Hill,AU,-31.95,141.4333,73.11,28,0,17.27,Clear sky
350,San Policarpo,PH,12.1791,125.5072,75.94,84,100,10.63,Clear sky
351,Mumbwa,ZM,-14.9783,27.0619,63.86,98,100,4.54,broken clouds
352,Issaquah,US,47.5301,-122.0326,48.29,85,100,1.99,Clear sky
